customer_id,signup_date,contract_type,region,age,industry,company_size,account_manager_assigned,churned
8341,2020-03-15,annual,East,22,Finance,Medium,True,0
8342,2023-10-17,monthly,South,48,Healthcare,Enterprise,True,0
8343,2021-03-29,annual,East,46,Retail,Enterprise,False,0
8344,2021-11-06,biennial,South,20,Manufacturing,Small,False,0
8345,2020-12-07,monthly,South,56,Tech,Medium,True,0
8346,2023-07-23,annual,West,30,Healthcare,Small,False,0
8347,2020-06-10,monthly,South,37,Tech,Small,False,0
8348,2024-02-25,monthly,East,57,Tech,Small,False,0
8349,2020-05-14,biennial,North,54,Retail,Medium,False,0
8350,2024-05-25,biennial,East,73,Retail,Medium,False,0
8351,2023-05-07,monthly,West,40,Retail,Small,False,0
8352,2022-03-18,biennial,East,62,Manufacturing,Medium,False,1
8353,2021-01-12,annual,North,41,Tech,Enterprise,False,0
8354,2021-01-21,monthly,East,42,Retail,Enterprise,True,0
8355,2023-09-02,biennial,West,57,Manufacturing,Enterprise,False,0
8356,2022-06-07,annual,South,33,Tech,Small,True,0
8357,2021-03-31,monthly,East,27,Retail,Small,True,0
8358,2023-09-16,biennial,South,24,Manufacturing,Medium,True,0
8359,2022-02-22,monthly,East,19,Manufacturing,Enterprise,True,0
8360,2020-03-17,annual,North,34,Tech,Small,False,1
8361,2021-05-01,monthly,West,42,Healthcare,Enterprise,False,0
8362,2021-12-23,annual,North,69,Healthcare,Enterprise,True,0
8363,2024-06-04,annual,North,65,Retail,Medium,False,0
8364,2022-10-24,annual,West,45,Retail,Medium,True,0
8365,2024-02-05,annual,South,49,Retail,Enterprise,True,0
8366,2022-02-25,biennial,South,30,Retail,Small,False,0
8367,2024-01-26,monthly,North,56,Manufacturing,Enterprise,True,0
8368,2020-01-21,annual,West,49,Tech,Enterprise,False,0
8369,2021-10-14,annual,North,51,Healthcare,Small,True,0
8370,2022-08-05,monthly,West,71,Retail,Medium,False,0
8371,2022-03-05,biennial,South,50,Tech,Medium,False,0
8372,2023-12-24,monthly,North,42,Healthcare,Enterprise,True,0
8373,2022-06-29,monthly,West,55,Tech,Medium,True,0
8374,2023-11-22,annual,South,52,Finance,Medium,False,0
8375,2020-04-24,biennial,North,45,Manufacturing,Small,False,0
8376,2020-04-14,biennial,South,28,Finance,Small,False,0
8377,2024-05-25,biennial,West,18,Retail,Small,True,0
8378,2023-11-02,biennial,North,51,Retail,Medium,True,0
8379,2020-09-18,biennial,East,74,Finance,Medium,False,0
8380,2020-09-04,biennial,North,70,Finance,Enterprise,True,0
8381,2023-07-14,monthly,East,44,Finance,Enterprise,False,0
8382,2021-10-16,biennial,West,65,Retail,Medium,True,0
8383,2021-08-29,monthly,North,31,Tech,Enterprise,True,0
8384,2023-12-17,annual,West,65,Healthcare,Medium,True,0
8385,2022-06-02,annual,West,58,Finance,Small,True,0
8386,2020-06-29,biennial,West,64,Manufacturing,Small,True,0
8387,2022-10-21,annual,South,59,Finance,Enterprise,True,0
8388,2023-12-29,annual,North,26,Healthcare,Enterprise,False,0
8389,2024-05-04,monthly,East,75,Tech,Medium,False,1
8390,2023-07-05,annual,North,33,Healthcare,Small,True,0
8391,2020-06-11,annual,South,25,Healthcare,Enterprise,False,0
8392,2020-04-03,annual,South,35,Healthcare,Enterprise,False,0
8393,2023-12-24,biennial,East,33,Retail,Small,False,0
8394,2020-01-03,biennial,South,46,Retail,Enterprise,True,0
8395,2020-01-21,annual,West,44,Healthcare,Small,True,0
8396,2024-04-06,biennial,East,70,Tech,Medium,False,0
8397,2022-11-09,biennial,West,34,Tech,Small,False,0
8398,2022-11-15,annual,West,36,Healthcare,Medium,True,0
8399,2020-10-08,monthly,West,50,Finance,Medium,False,1
8400,2020-06-22,biennial,South,38,Finance,Enterprise,False,0
8401,2021-09-23,monthly,East,39,Manufacturing,Medium,False,0
8402,2023-01-18,annual,South,57,Retail,Enterprise,True,0
8403,2022-02-14,annual,South,26,Healthcare,Medium,False,1
8404,2020-05-22,monthly,West,60,Tech,Small,False,0
8405,2023-07-05,annual,North,32,Manufacturing,Small,False,0
8406,2021-06-28,biennial,South,53,Healthcare,Enterprise,True,0
8407,2022-09-28,monthly,South,69,Retail,Enterprise,False,0
8408,2024-04-18,monthly,South,40,Finance,Medium,False,0
8409,2020-03-04,monthly,West,75,Healthcare,Small,True,0
8410,2020-05-04,monthly,East,43,Finance,Medium,False,0
8411,2021-03-18,biennial,North,53,Finance,Small,False,0
8412,2023-09-13,biennial,North,63,Finance,Enterprise,True,0
8413,2023-09-23,annual,South,48,Retail,Enterprise,False,0
8414,2024-05-20,monthly,West,20,Tech,Enterprise,True,0
8415,2022-05-27,monthly,West,44,Finance,Medium,True,0
8416,2021-01-22,biennial,West,22,Finance,Enterprise,True,0
8417,2020-07-05,biennial,North,18,Tech,Enterprise,True,0
8418,2021-09-30,annual,West,40,Manufacturing,Medium,False,0
8419,2023-04-17,annual,East,64,Retail,Small,True,0
8420,2022-12-18,monthly,West,74,Manufacturing,Medium,False,0
8421,2022-12-19,monthly,West,64,Finance,Enterprise,True,0
8422,2022-10-20,monthly,East,29,Retail,Medium,False,0
8423,2021-08-27,biennial,South,21,Healthcare,Small,True,0
8424,2021-06-05,monthly,West,43,Finance,Medium,True,0
8425,2020-12-09,monthly,West,21,Manufacturing,Enterprise,False,0
8426,2021-01-30,monthly,North,70,Healthcare,Small,True,0
8427,2020-10-24,biennial,East,18,Retail,Medium,True,0
8428,2023-10-14,monthly,West,35,Retail,Small,False,0
8429,2022-08-22,annual,East,33,Finance,Enterprise,False,0
8430,2021-02-04,biennial,West,39,Retail,Medium,False,0
8431,2020-01-06,monthly,East,30,Finance,Medium,False,0
8432,2021-03-24,biennial,East,23,Tech,Medium,True,0
8433,2023-03-25,monthly,East,62,Manufacturing,Medium,True,0
8434,2023-03-04,biennial,West,39,Finance,Enterprise,False,0
8435,2023-09-13,annual,South,21,Finance,Enterprise,True,0
8436,2022-01-09,biennial,East,74,Finance,Small,True,0
8437,2020-06-30,monthly,North,69,Tech,Medium,False,0
8438,2021-10-07,biennial,South,19,Retail,Enterprise,True,0
8439,2021-08-10,biennial,West,47,Finance,Medium,False,0
8440,2021-03-16,monthly,South,67,Retail,Enterprise,False,0
8441,2020-11-30,annual,West,51,Healthcare,Medium,False,0
8442,2022-12-01,biennial,North,36,Healthcare,Medium,True,0
8443,2020-02-26,annual,West,64,Finance,Enterprise,False,0
8444,2021-09-27,monthly,South,60,Finance,Small,True,0
8445,2024-02-01,annual,West,58,Tech,Small,True,0
8446,2023-04-15,biennial,West,53,Finance,Medium,True,0
8447,2021-10-14,biennial,South,55,Manufacturing,Small,True,0
8448,2020-11-10,annual,East,26,Tech,Small,True,0
8449,2022-12-28,annual,East,50,Finance,Enterprise,False,0
8450,2020-01-14,monthly,South,36,Manufacturing,Enterprise,True,0
8451,2020-01-09,monthly,East,59,Finance,Medium,True,0
8452,2023-03-26,annual,East,32,Finance,Enterprise,False,0
8453,2022-03-05,annual,East,25,Retail,Small,False,1
8454,2023-03-15,monthly,East,35,Tech,Enterprise,False,1
8455,2023-12-18,biennial,North,50,Tech,Medium,True,1
8456,2021-03-29,monthly,South,55,Finance,Enterprise,False,0
8457,2020-11-30,monthly,East,46,Manufacturing,Enterprise,False,0
8458,2024-03-17,annual,North,65,Healthcare,Small,True,0
8459,2023-02-05,monthly,South,22,Tech,Small,True,0
8460,2021-01-08,annual,East,58,Retail,Small,True,0
8461,2021-07-02,annual,East,34,Healthcare,Enterprise,True,0
8462,2020-11-10,annual,West,21,Healthcare,Small,False,0
8463,2024-03-04,monthly,West,19,Manufacturing,Medium,True,0
8464,2020-11-27,biennial,West,26,Healthcare,Enterprise,True,0
8465,2023-11-08,monthly,West,43,Retail,Medium,True,1
8466,2022-01-22,monthly,West,39,Healthcare,Small,True,0
8467,2021-07-15,annual,North,34,Healthcare,Small,False,1
8468,2023-10-06,biennial,South,46,Manufacturing,Enterprise,False,0
8469,2021-08-07,annual,East,28,Retail,Enterprise,False,1
8470,2022-07-29,monthly,West,54,Tech,Enterprise,False,1
8471,2020-06-09,annual,East,35,Tech,Enterprise,True,0
8472,2022-08-03,biennial,East,46,Manufacturing,Small,True,1
8473,2023-10-03,annual,South,65,Manufacturing,Small,True,0
8474,2020-02-26,annual,East,24,Finance,Enterprise,False,0
8475,2021-08-09,monthly,West,36,Healthcare,Enterprise,False,0
8476,2023-09-22,monthly,East,59,Finance,Enterprise,True,0
8477,2023-06-01,monthly,South,22,Healthcare,Enterprise,True,0
8478,2021-01-06,monthly,South,59,Finance,Medium,False,0
8479,2022-11-07,annual,North,57,Healthcare,Enterprise,True,0
8480,2022-11-06,annual,West,41,Tech,Small,True,0
8481,2021-01-07,monthly,North,68,Tech,Small,False,0
8482,2023-11-11,biennial,West,37,Manufacturing,Enterprise,False,0
8483,2021-06-01,biennial,West,21,Tech,Medium,True,0
8484,2024-04-03,biennial,South,38,Retail,Enterprise,True,0
8485,2023-08-03,biennial,West,30,Tech,Enterprise,True,0
8486,2020-03-23,annual,South,74,Healthcare,Medium,True,0
8487,2023-10-13,monthly,West,58,Manufacturing,Enterprise,True,1
8488,2021-06-06,biennial,West,36,Healthcare,Small,True,0
8489,2023-03-30,annual,West,38,Retail,Small,True,0
8490,2021-01-29,biennial,East,28,Finance,Small,False,0
8491,2021-11-03,monthly,North,46,Finance,Medium,True,0
8492,2021-05-28,biennial,North,37,Finance,Medium,False,0
8493,2023-02-12,monthly,West,60,Finance,Medium,False,0
8494,2021-02-10,monthly,East,60,Retail,Enterprise,False,0
8495,2024-03-05,monthly,South,67,Healthcare,Medium,True,0
8496,2024-03-05,annual,West,72,Retail,Enterprise,False,0
8497,2024-06-07,biennial,East,18,Healthcare,Small,False,0
8498,2021-09-12,biennial,North,75,Manufacturing,Small,False,0
8499,2020-07-11,monthly,North,68,Tech,Small,True,1
8500,2023-07-03,biennial,West,46,Retail,Small,False,0
8501,2020-11-02,annual,North,35,Finance,Enterprise,False,0
8502,2024-01-14,annual,West,22,Manufacturing,Medium,False,0
8503,2024-04-23,biennial,West,61,Healthcare,Small,True,0
8504,2020-05-01,biennial,East,21,Finance,Small,False,0
8505,2020-03-02,monthly,North,18,Retail,Medium,False,0
8506,2023-12-06,annual,West,42,Finance,Medium,False,0
8507,2024-02-16,annual,West,41,Healthcare,Small,True,0
8508,2024-04-03,biennial,West,48,Finance,Small,True,0
8509,2021-10-09,annual,North,45,Manufacturing,Medium,True,0
8510,2024-06-11,biennial,South,33,Retail,Small,False,0
8511,2021-02-04,annual,South,25,Finance,Enterprise,False,0
8512,2022-08-02,biennial,North,73,Healthcare,Small,False,0
8513,2022-12-30,annual,South,72,Healthcare,Small,True,0
8514,2024-05-25,annual,South,67,Finance,Small,True,0
8515,2024-03-15,annual,North,58,Healthcare,Small,True,0
8516,2024-05-11,monthly,West,25,Finance,Small,False,0
8517,2022-09-12,monthly,North,45,Healthcare,Small,False,0
8518,2021-08-08,biennial,North,32,Healthcare,Medium,True,0
8519,2020-01-27,annual,North,35,Tech,Small,False,1
8520,2022-03-27,biennial,West,46,Manufacturing,Medium,True,0
8521,2020-04-19,monthly,East,44,Healthcare,Small,False,1
8522,2022-11-21,biennial,North,53,Healthcare,Medium,False,0
8523,2023-06-17,monthly,South,27,Manufacturing,Enterprise,True,0
8524,2020-08-20,monthly,West,52,Manufacturing,Medium,False,1
8525,2021-05-30,annual,South,34,Retail,Medium,False,0
8526,2023-04-14,biennial,West,51,Healthcare,Enterprise,False,1
8527,2023-08-31,monthly,West,34,Manufacturing,Small,True,0
8528,2022-08-14,monthly,North,54,Healthcare,Small,False,0
8529,2023-01-25,annual,West,70,Finance,Enterprise,False,0
8530,2024-01-21,monthly,North,69,Retail,Small,False,0
8531,2022-01-30,annual,South,64,Tech,Small,False,1
8532,2020-06-26,annual,West,66,Manufacturing,Small,False,0
8533,2023-07-01,monthly,South,52,Retail,Medium,False,0
8534,2024-04-30,annual,North,59,Retail,Medium,True,0
8535,2022-08-27,annual,East,21,Manufacturing,Medium,True,0
8536,2022-12-24,biennial,South,60,Tech,Medium,False,0
8537,2020-10-07,biennial,South,48,Manufacturing,Small,True,0
8538,2021-04-30,monthly,North,41,Tech,Enterprise,True,0
8539,2023-10-06,biennial,South,42,Manufacturing,Small,True,0
8540,2023-05-14,annual,West,56,Tech,Medium,False,0
8541,2023-03-02,biennial,East,36,Manufacturing,Medium,True,0
8542,2024-01-14,annual,North,39,Tech,Enterprise,True,0
8543,2022-05-06,biennial,East,27,Healthcare,Enterprise,True,0
8544,2023-02-25,biennial,North,57,Retail,Medium,True,0
8545,2020-12-07,monthly,West,61,Tech,Enterprise,False,0
8546,2022-09-20,biennial,North,75,Finance,Medium,True,0
8547,2023-09-07,annual,West,73,Healthcare,Small,True,0
8548,2023-02-14,annual,West,61,Retail,Enterprise,False,0
8549,2022-10-01,monthly,North,44,Healthcare,Small,True,0
8550,2021-04-28,annual,East,53,Retail,Medium,True,0
8551,2020-11-27,annual,West,49,Manufacturing,Enterprise,False,0
8552,2022-04-29,biennial,West,29,Finance,Small,True,0
8553,2020-04-01,monthly,North,30,Tech,Medium,True,1
8554,2022-03-16,biennial,West,23,Healthcare,Medium,False,0
8555,2020-07-05,monthly,South,61,Finance,Enterprise,False,0
8556,2023-08-26,biennial,West,44,Finance,Enterprise,True,1
8557,2021-09-18,biennial,East,55,Finance,Enterprise,True,0
8558,2023-01-09,monthly,East,22,Manufacturing,Enterprise,True,0
8559,2020-07-03,monthly,North,26,Healthcare,Small,True,1
8560,2020-04-07,annual,South,27,Healthcare,Medium,False,0
8561,2024-02-17,monthly,East,54,Finance,Enterprise,True,0
8562,2022-08-04,annual,South,33,Manufacturing,Enterprise,False,0
8563,2020-04-08,biennial,East,34,Retail,Enterprise,False,0
8564,2022-05-04,annual,South,23,Retail,Enterprise,True,0
8565,2020-06-09,monthly,North,38,Finance,Medium,False,0
8566,2022-09-12,biennial,East,67,Tech,Enterprise,False,0
8567,2020-02-13,monthly,South,57,Manufacturing,Medium,False,0
8568,2022-11-19,monthly,South,75,Retail,Medium,False,0
8569,2023-12-08,monthly,South,57,Healthcare,Small,True,0
8570,2021-12-17,annual,East,75,Retail,Medium,True,0
8571,2021-06-06,biennial,South,27,Finance,Small,False,0
8572,2023-01-16,biennial,South,24,Retail,Enterprise,False,0
8573,2020-09-25,biennial,West,68,Manufacturing,Medium,False,0
8574,2020-07-26,annual,South,53,Tech,Medium,True,0
8575,2023-02-04,monthly,East,19,Tech,Medium,False,0
8576,2022-10-16,biennial,East,67,Finance,Enterprise,True,0
8577,2024-04-17,annual,South,57,Finance,Small,False,1
8578,2020-08-01,biennial,South,51,Healthcare,Small,False,0
8579,2022-01-07,biennial,East,51,Healthcare,Enterprise,True,1
8580,2022-12-12,biennial,South,73,Healthcare,Small,False,0
8581,2022-01-29,monthly,East,73,Manufacturing,Medium,True,0
8582,2021-01-28,annual,North,51,Tech,Medium,False,0
8583,2023-04-19,biennial,South,70,Retail,Medium,True,0
8584,2024-01-06,monthly,North,44,Healthcare,Medium,True,0
8585,2021-09-04,monthly,North,41,Retail,Small,False,1
8586,2020-03-11,biennial,North,67,Retail,Medium,True,0
8587,2022-05-03,annual,West,48,Finance,Medium,False,0
8588,2020-01-03,monthly,West,23,Retail,Medium,False,0
8589,2021-07-06,monthly,North,73,Finance,Small,True,0
8590,2024-04-19,biennial,North,69,Retail,Enterprise,True,0
8591,2023-09-20,biennial,South,60,Manufacturing,Medium,False,0
8592,2021-11-26,annual,East,72,Retail,Enterprise,False,1
8593,2020-12-03,annual,East,69,Finance,Medium,True,0
8594,2023-05-02,monthly,East,42,Retail,Small,True,1
8595,2020-12-08,monthly,South,68,Finance,Medium,False,0
8596,2020-08-18,biennial,East,69,Retail,Enterprise,False,0
8597,2021-01-14,monthly,South,51,Tech,Medium,True,1
8598,2020-11-25,biennial,West,20,Healthcare,Enterprise,True,0
8599,2020-07-26,biennial,East,39,Tech,Small,False,0
8600,2020-03-25,biennial,South,51,Retail,Enterprise,True,0
8601,2021-09-15,monthly,West,27,Manufacturing,Enterprise,False,0
8602,2022-10-27,monthly,East,62,Retail,Medium,False,1
8603,2021-05-07,biennial,West,68,Tech,Small,True,0
8604,2020-07-03,annual,South,58,Tech,Medium,False,0
8605,2020-05-22,biennial,East,59,Healthcare,Small,False,1
8606,2021-05-21,biennial,North,61,Manufacturing,Medium,False,0
8607,2023-10-08,monthly,South,31,Finance,Small,True,0
8608,2021-09-17,biennial,West,66,Tech,Enterprise,True,0
8609,2024-02-15,monthly,North,47,Tech,Medium,True,0
8610,2021-07-19,monthly,West,19,Retail,Medium,True,0
8611,2021-04-09,biennial,East,53,Manufacturing,Medium,False,0
8612,2023-05-10,annual,South,69,Healthcare,Small,True,0
8613,2021-04-06,monthly,South,45,Healthcare,Medium,False,1
8614,2022-08-26,monthly,South,67,Tech,Enterprise,True,0
8615,2020-05-20,biennial,North,69,Finance,Small,False,0
8616,2023-11-12,biennial,South,20,Manufacturing,Medium,False,0
8617,2023-03-13,annual,West,50,Finance,Small,True,0
8618,2022-07-20,biennial,North,53,Tech,Small,False,0
8619,2022-02-23,annual,West,28,Manufacturing,Small,True,0
8620,2021-06-13,monthly,North,28,Healthcare,Medium,False,0
8621,2021-07-16,annual,West,18,Retail,Small,True,0
8622,2020-04-17,biennial,South,24,Retail,Small,False,0
8623,2022-11-16,biennial,North,46,Tech,Medium,True,0
8624,2021-08-25,biennial,South,73,Retail,Medium,False,0
8625,2021-10-06,biennial,North,73,Tech,Enterprise,False,0
8626,2020-01-20,biennial,South,19,Healthcare,Small,True,0
8627,2023-04-19,annual,North,42,Finance,Small,False,0
8628,2022-01-07,monthly,West,23,Manufacturing,Enterprise,True,0
8629,2023-01-28,monthly,East,32,Tech,Small,True,1
8630,2020-08-28,monthly,West,56,Retail,Medium,True,0
8631,2020-03-06,monthly,West,73,Retail,Small,True,0
8632,2020-08-04,biennial,North,22,Retail,Enterprise,False,0
8633,2020-07-17,monthly,South,19,Manufacturing,Enterprise,True,0
8634,2023-10-14,biennial,East,18,Tech,Medium,False,0
8635,2021-09-05,biennial,West,23,Retail,Medium,True,0
8636,2023-02-24,annual,West,27,Healthcare,Small,True,0
8637,2020-01-29,biennial,East,41,Tech,Enterprise,True,0
8638,2022-04-14,annual,South,62,Finance,Small,True,0
8639,2023-07-08,monthly,East,19,Tech,Medium,True,0
8640,2021-10-06,annual,South,38,Tech,Small,False,0
8641,2022-07-11,biennial,East,42,Tech,Medium,True,0
8642,2024-06-26,monthly,East,60,Tech,Enterprise,False,0
8643,2020-12-01,monthly,South,32,Retail,Small,False,0
8644,2021-12-12,annual,South,21,Manufacturing,Small,False,0
8645,2020-07-01,monthly,West,37,Tech,Enterprise,True,0
8646,2023-08-01,annual,West,44,Finance,Small,True,0
8647,2020-08-13,biennial,North,32,Healthcare,Small,False,0
8648,2020-09-04,annual,East,30,Retail,Enterprise,True,0
8649,2021-03-09,biennial,East,73,Manufacturing,Small,True,0
8650,2022-06-16,monthly,East,24,Healthcare,Small,False,0
8651,2020-04-23,annual,East,20,Tech,Enterprise,False,0
8652,2024-03-20,annual,South,59,Tech,Medium,False,0
8653,2023-10-29,annual,North,71,Tech,Small,False,0
8654,2022-12-07,biennial,East,73,Finance,Enterprise,False,0
8655,2024-01-26,annual,East,59,Retail,Small,True,0
8656,2023-10-03,biennial,North,66,Manufacturing,Small,True,0
8657,2024-05-01,monthly,South,18,Tech,Medium,False,0
8658,2020-10-21,monthly,North,43,Tech,Enterprise,True,0
8659,2020-10-24,annual,East,20,Healthcare,Medium,True,0
8660,2020-08-02,biennial,South,42,Healthcare,Medium,False,0
8661,2024-05-16,monthly,East,43,Tech,Medium,True,0
8662,2021-10-05,biennial,South,61,Manufacturing,Enterprise,False,0
8663,2024-06-25,monthly,West,40,Healthcare,Enterprise,False,0
8664,2024-05-10,monthly,North,27,Tech,Medium,False,0
8665,2023-12-27,monthly,North,71,Retail,Medium,False,0
8666,2023-07-05,monthly,East,49,Healthcare,Medium,True,0
8667,2024-03-10,annual,East,68,Retail,Enterprise,False,0
8668,2023-04-08,monthly,West,36,Finance,Small,True,1
8669,2023-10-02,annual,East,55,Finance,Medium,True,0
8670,2023-03-06,biennial,North,21,Retail,Enterprise,True,0
8671,2020-08-03,annual,East,37,Healthcare,Small,False,0
8672,2023-01-20,annual,East,26,Healthcare,Enterprise,True,0
8673,2020-04-12,biennial,East,31,Healthcare,Enterprise,True,0
8674,2022-08-24,monthly,North,54,Manufacturing,Small,False,1
8675,2022-04-05,annual,North,59,Manufacturing,Small,False,0
8676,2021-07-27,biennial,West,60,Finance,Medium,True,1
8677,2021-12-12,monthly,South,44,Tech,Medium,False,0
8678,2022-04-26,monthly,West,21,Healthcare,Small,True,0
8679,2020-10-15,monthly,East,28,Finance,Medium,True,1
8680,2021-10-21,biennial,North,30,Finance,Enterprise,True,0
8681,2020-04-04,annual,West,29,Retail,Enterprise,True,0
8682,2023-03-16,biennial,East,37,Tech,Medium,False,0
8683,2022-04-01,annual,North,24,Healthcare,Small,False,0
8684,2020-04-18,biennial,North,40,Manufacturing,Medium,True,0
8685,2023-11-13,biennial,North,46,Retail,Enterprise,True,0
8686,2023-01-19,monthly,West,57,Tech,Small,True,0
8687,2021-12-16,biennial,West,59,Finance,Medium,True,0
8688,2023-11-11,monthly,North,68,Healthcare,Medium,False,0
8689,2022-02-18,annual,West,71,Healthcare,Medium,False,0
8690,2021-06-09,annual,East,42,Retail,Medium,True,0
8691,2020-07-26,biennial,East,40,Tech,Enterprise,True,0
8692,2022-09-18,biennial,East,33,Manufacturing,Enterprise,True,0
8693,2021-01-10,annual,West,74,Tech,Enterprise,True,0
8694,2023-04-06,biennial,West,25,Tech,Small,False,0
8695,2023-01-20,biennial,East,66,Tech,Medium,True,0
8696,2023-06-02,biennial,South,38,Finance,Small,True,0
8697,2023-01-22,monthly,South,61,Manufacturing,Medium,False,1
8698,2021-07-03,biennial,North,52,Tech,Enterprise,True,0
8699,2022-04-30,annual,South,51,Retail,Enterprise,True,0
8700,2021-06-26,annual,South,18,Healthcare,Medium,True,0
8701,2023-04-26,monthly,South,69,Tech,Small,False,1
8702,2022-04-21,monthly,North,65,Healthcare,Enterprise,False,0
8703,2023-07-10,annual,West,55,Retail,Enterprise,True,0
8704,2023-03-07,biennial,North,65,Tech,Medium,True,0
8705,2020-12-30,annual,North,55,Healthcare,Small,False,1
8706,2022-09-23,annual,East,66,Finance,Medium,False,0
8707,2022-12-10,monthly,West,55,Tech,Medium,True,0
8708,2020-02-18,biennial,West,69,Healthcare,Medium,True,0
8709,2022-11-18,biennial,East,33,Tech,Enterprise,False,0
8710,2023-01-24,biennial,East,44,Healthcare,Medium,False,0
8711,2020-09-02,biennial,West,57,Retail,Enterprise,False,0
8712,2023-08-30,monthly,West,32,Retail,Enterprise,False,0
8713,2022-04-25,monthly,South,34,Retail,Medium,True,0
8714,2023-08-27,monthly,North,54,Tech,Medium,False,0
8715,2023-02-06,annual,East,61,Tech,Medium,True,0
8716,2022-08-31,biennial,South,37,Retail,Small,False,0
8717,2022-03-08,annual,South,27,Manufacturing,Enterprise,False,0
8718,2020-09-05,annual,North,59,Healthcare,Small,False,0
8719,2023-12-06,biennial,North,55,Tech,Medium,True,0
8720,2022-02-27,monthly,East,29,Retail,Medium,True,0
8721,2021-01-23,annual,East,64,Retail,Medium,True,0
8722,2024-05-22,biennial,North,22,Retail,Small,False,0
8723,2022-05-11,monthly,East,22,Retail,Medium,False,0
8724,2022-09-11,biennial,North,69,Healthcare,Enterprise,True,0
8725,2024-01-28,annual,North,22,Tech,Enterprise,False,0
8726,2021-08-15,annual,West,75,Retail,Small,False,0
8727,2022-12-22,monthly,East,47,Manufacturing,Medium,True,0
8728,2020-02-02,biennial,East,37,Tech,Medium,False,0
8729,2024-03-04,annual,West,73,Finance,Medium,True,0
8730,2022-11-16,monthly,North,67,Healthcare,Enterprise,False,0
8731,2020-10-06,biennial,South,43,Healthcare,Small,False,0
8732,2020-06-20,biennial,North,18,Manufacturing,Enterprise,False,0
8733,2023-01-15,monthly,South,20,Tech,Medium,False,0
8734,2020-12-10,annual,North,43,Finance,Medium,True,0
8735,2021-08-31,biennial,North,74,Finance,Small,True,0
8736,2021-01-20,biennial,South,36,Finance,Medium,True,0
8737,2023-07-28,biennial,South,45,Tech,Medium,True,0
8738,2021-12-11,annual,West,20,Manufacturing,Medium,True,0
8739,2021-05-25,annual,South,23,Finance,Enterprise,True,0
8740,2023-12-23,biennial,North,51,Tech,Small,False,0
8741,2024-01-24,monthly,South,55,Retail,Enterprise,True,0
8742,2021-04-02,annual,East,18,Retail,Small,True,0
8743,2020-10-14,annual,North,59,Tech,Medium,False,0
8744,2023-07-14,annual,West,34,Manufacturing,Small,False,0
8745,2021-08-12,monthly,West,53,Tech,Small,True,0
8746,2021-12-07,biennial,West,59,Retail,Enterprise,True,0
8747,2020-01-28,biennial,West,69,Manufacturing,Small,True,0
8748,2023-01-22,annual,East,75,Retail,Enterprise,True,0
8749,2021-09-06,annual,South,20,Retail,Small,True,0
8750,2020-04-29,annual,West,22,Healthcare,Small,True,1
8751,2022-04-20,monthly,East,22,Healthcare,Enterprise,False,0
8752,2023-08-05,annual,North,27,Manufacturing,Medium,False,0
8753,2021-07-31,biennial,North,48,Retail,Medium,False,1
8754,2024-02-27,biennial,North,18,Finance,Enterprise,True,0
8755,2021-11-08,monthly,North,44,Healthcare,Enterprise,True,0
8756,2023-03-31,monthly,South,46,Manufacturing,Enterprise,True,0
8757,2022-05-02,biennial,East,75,Manufacturing,Small,True,0
8758,2023-05-08,biennial,South,68,Retail,Medium,True,0
8759,2020-09-11,annual,West,54,Finance,Small,False,0
8760,2022-10-11,monthly,West,55,Manufacturing,Enterprise,True,0
8761,2021-10-05,monthly,South,20,Healthcare,Small,False,0
8762,2022-11-09,biennial,West,24,Tech,Medium,False,1
8763,2022-05-07,biennial,South,32,Tech,Enterprise,False,0
8764,2022-04-04,annual,North,22,Manufacturing,Medium,False,0
8765,2022-02-12,annual,North,23,Finance,Enterprise,True,0
8766,2022-09-08,monthly,North,34,Finance,Medium,True,1
8767,2022-06-29,monthly,North,53,Retail,Medium,True,1
8768,2020-01-23,annual,West,37,Manufacturing,Medium,False,0
8769,2023-08-04,monthly,South,70,Healthcare,Enterprise,False,0
8770,2024-05-09,biennial,North,48,Retail,Small,False,0
8771,2022-11-09,annual,West,19,Healthcare,Small,False,0
8772,2021-04-15,biennial,North,63,Retail,Medium,True,0
8773,2020-06-05,annual,East,67,Healthcare,Medium,True,0
8774,2024-04-29,biennial,West,55,Manufacturing,Medium,True,0
8775,2024-06-24,annual,West,63,Retail,Enterprise,True,0
8776,2021-08-22,annual,East,44,Tech,Enterprise,False,0
8777,2022-05-26,annual,South,39,Healthcare,Medium,False,0
8778,2021-03-26,biennial,West,74,Manufacturing,Medium,True,0
8779,2021-08-01,biennial,East,39,Manufacturing,Small,False,1
8780,2023-06-06,monthly,South,46,Finance,Medium,True,1
8781,2020-11-02,monthly,West,20,Finance,Small,False,0
8782,2020-04-18,annual,East,18,Retail,Medium,False,0
8783,2023-03-22,annual,North,27,Tech,Medium,True,1
8784,2022-09-04,biennial,East,68,Manufacturing,Enterprise,True,0
8785,2024-05-26,annual,North,64,Tech,Small,False,0
8786,2021-07-02,biennial,West,31,Retail,Enterprise,False,0
8787,2022-05-24,monthly,South,71,Manufacturing,Enterprise,True,0
8788,2021-03-29,annual,South,49,Finance,Small,True,0
8789,2024-06-22,annual,North,50,Healthcare,Medium,False,0
8790,2020-11-24,monthly,North,51,Healthcare,Small,False,0
8791,2021-12-03,monthly,West,72,Manufacturing,Small,True,0
