ticket_id,customer_id,ticket_date,issue_type,priority,resolved
18018,8604,2024-09-01,Technical,Low,False
18019,8605,2022-04-15,Billing,High,True
18020,8605,2024-06-17,Billing,Medium,True
18021,8605,2024-08-14,Billing,Low,True
18022,8606,2024-08-25,Feature Request,Low,True
18023,8606,2024-12-02,Bug,Medium,False
18024,8606,2024-03-17,Feature Request,Medium,True
18025,8609,2023-05-19,Feature Request,Medium,False
18026,8609,2020-06-26,Feature Request,Low,True
18027,8609,2024-05-26,Technical,Medium,True
18028,8609,2022-05-13,Feature Request,Low,True
18029,8610,2024-02-16,Bug,Medium,False
18030,8611,2023-04-14,Bug,Low,False
18031,8611,2023-07-05,Billing,High,True
18032,8612,2024-10-12,Feature Request,High,True
18033,8613,2022-11-10,Billing,High,True
18034,8613,2022-11-12,Billing,Medium,True
18035,8613,2022-10-23,Technical,High,True
18036,8613,2022-10-30,Feature Request,High,True
18037,8613,2022-10-24,Billing,Medium,False
18038,8615,2024-01-06,Bug,Medium,True
18039,8616,2021-12-11,Feature Request,High,True
18040,8616,2022-04-26,Feature Request,High,True
18041,8618,2024-03-03,Bug,High,True
18042,8618,2024-08-03,Bug,Low,True
18043,8618,2023-01-24,Bug,High,False
18044,8619,2021-12-28,Billing,High,False
18045,8619,2021-04-19,Bug,Medium,True
18046,8619,2022-03-28,Technical,High,True
18047,8619,2020-09-27,Bug,Low,True
18048,8620,2023-06-10,Bug,High,False
18049,8620,2023-03-09,Bug,Low,False
18050,8620,2023-05-25,Bug,Low,False
18051,8621,2024-04-08,Technical,High,False
18052,8621,2024-07-07,Feature Request,High,True
18053,8622,2024-05-06,Feature Request,High,True
18054,8622,2024-07-09,Technical,Low,True
18055,8623,2024-01-07,Feature Request,Medium,False
18056,8623,2024-10-20,Bug,High,False
18057,8625,2023-05-05,Feature Request,Medium,False
18058,8625,2023-06-22,Bug,High,False
18059,8626,2024-06-22,Feature Request,High,True
18060,8626,2024-01-13,Billing,Low,False
18061,8626,2022-08-28,Billing,High,False
18062,8626,2023-12-07,Billing,Medium,False
18063,8627,2024-09-26,Feature Request,Low,False
18064,8628,2021-09-12,Technical,Low,False
18065,8628,2020-11-22,Bug,Low,False
18066,8628,2023-02-18,Technical,Low,True
18067,8629,2024-04-04,Technical,High,False
18068,8629,2024-01-09,Bug,High,False
18069,8629,2024-04-14,Bug,High,False
18070,8630,2023-11-16,Technical,Medium,False
18071,8630,2023-09-10,Feature Request,High,True
18072,8632,2023-06-19,Bug,Medium,True
18073,8634,2024-01-08,Bug,Low,False
18074,8635,2022-09-21,Bug,Low,True
18075,8635,2022-09-08,Billing,High,False
18076,8635,2023-09-28,Technical,Low,False
18077,8635,2023-03-08,Feature Request,Medium,True
18078,8636,2023-09-07,Technical,Medium,True
18079,8636,2024-04-17,Feature Request,High,False
18080,8638,2023-01-13,Technical,Low,False
18081,8641,2023-12-08,Technical,High,True
18082,8641,2022-11-29,Technical,High,True
18083,8641,2022-08-27,Billing,High,False
18084,8641,2024-10-15,Technical,High,False
18085,8642,2021-11-02,Bug,Low,True
18086,8642,2023-10-29,Bug,High,True
18087,8642,2024-04-11,Technical,Low,True
18088,8644,2021-09-15,Bug,Low,False
18089,8644,2024-07-18,Technical,High,False
18090,8646,2024-09-05,Technical,High,False
18091,8646,2024-06-19,Technical,Medium,True
18092,8646,2024-06-01,Billing,Low,False
18093,8646,2024-08-22,Feature Request,Medium,False
18094,8647,2022-09-06,Technical,Medium,True
18095,8647,2022-10-23,Bug,Medium,False
18096,8649,2020-12-20,Technical,Medium,False
18097,8649,2020-12-18,Feature Request,High,True
18098,8649,2020-12-23,Billing,High,False
18099,8649,2020-12-22,Billing,Medium,False
18100,8649,2020-12-17,Bug,Low,False
18101,8649,2020-12-17,Billing,Medium,True
18102,8649,2020-12-30,Feature Request,Low,True
18103,8649,2020-12-20,Bug,Low,False
18104,8649,2020-12-20,Technical,High,False
18105,8649,2020-12-24,Bug,Medium,True
18106,8650,2024-05-16,Bug,Medium,False
18107,8650,2024-05-07,Bug,Low,True
18108,8651,2024-04-28,Feature Request,High,False
18109,8652,2024-04-09,Bug,High,False
18110,8652,2024-03-07,Technical,Low,True
18111,8653,2024-04-06,Bug,Low,True
18112,8654,2023-02-08,Feature Request,Low,False
18113,8654,2024-07-28,Technical,Medium,False
18114,8656,2020-08-29,Feature Request,Low,False
18115,8656,2023-05-20,Technical,Medium,False
18116,8657,2022-11-21,Feature Request,Medium,True
18117,8657,2022-12-02,Feature Request,Low,True
18118,8657,2022-12-20,Technical,High,True
18119,8657,2022-12-30,Billing,Medium,False
18120,8657,2022-11-20,Billing,Medium,True
18121,8660,2023-06-27,Bug,Medium,True
18122,8661,2024-06-26,Billing,High,False
18123,8661,2024-07-11,Billing,High,True
18124,8664,2024-04-24,Technical,Medium,True
18125,8665,2021-01-14,Bug,Medium,True
18126,8665,2021-03-01,Technical,Low,False
18127,8666,2023-04-18,Technical,High,False
18128,8667,2024-06-09,Billing,Low,False
18129,8667,2024-02-05,Technical,Medium,True
18130,8667,2023-08-05,Billing,Low,False
18131,8667,2023-12-21,Feature Request,High,True
18132,8668,2023-12-23,Technical,Medium,True
18133,8668,2022-01-02,Bug,Low,True
18134,8668,2022-05-08,Feature Request,Low,False
18135,8668,2024-01-11,Feature Request,High,False
18136,8670,2020-08-26,Bug,Low,False
18137,8671,2023-10-23,Bug,Medium,True
18138,8671,2024-07-18,Billing,High,True
18139,8671,2024-09-14,Technical,High,True
18140,8672,2023-03-08,Feature Request,High,True
18141,8672,2023-11-10,Feature Request,High,True
18142,8674,2024-10-03,Bug,Medium,True
18143,8675,2021-07-27,Feature Request,Low,True
18144,8676,2024-01-27,Feature Request,High,False
18145,8676,2022-12-07,Billing,Low,True
18146,8677,2024-03-07,Technical,Medium,True
18147,8677,2024-11-06,Bug,Medium,True
18148,8677,2024-04-04,Technical,Low,False
18149,8678,2023-12-14,Bug,High,True
18150,8678,2023-10-09,Feature Request,Medium,False
18151,8679,2022-11-25,Billing,Low,True
18152,8680,2023-02-21,Technical,Low,False
18153,8680,2023-07-16,Technical,Medium,True
18154,8680,2024-02-01,Technical,High,False
18155,8680,2022-06-04,Billing,Low,False
18156,8681,2024-08-01,Technical,Low,False
18157,8681,2024-07-22,Billing,High,False
18158,8681,2024-12-19,Bug,Low,False
18159,8682,2024-08-18,Billing,Low,True
18160,8682,2024-11-04,Feature Request,High,True
18161,8682,2024-10-19,Bug,High,False
18162,8682,2024-05-11,Billing,Low,False
18163,8683,2024-11-08,Feature Request,High,True
18164,8683,2024-08-05,Bug,High,True
18165,8683,2024-11-13,Feature Request,Medium,True
18166,8683,2024-11-11,Technical,Medium,True
18167,8684,2023-11-02,Bug,Medium,True
18168,8684,2023-01-23,Technical,High,True
18169,8684,2021-11-12,Billing,High,True
18170,8685,2024-03-02,Technical,Low,False
18171,8685,2023-07-21,Billing,Medium,False
18172,8685,2023-06-24,Billing,Medium,True
18173,8690,2024-08-31,Billing,Low,True
18174,8690,2024-08-08,Bug,Low,False
18175,8690,2024-01-21,Billing,Low,False
18176,8691,2023-11-04,Bug,Medium,False
18177,8691,2023-03-26,Technical,Low,False
18178,8691,2023-05-30,Billing,Medium,False
18179,8691,2023-11-30,Technical,Low,True
18180,8693,2023-08-03,Bug,Medium,False
18181,8693,2024-01-18,Bug,Low,False
18182,8694,2024-07-24,Bug,High,False
18183,8694,2024-05-15,Technical,Medium,False
18184,8695,2024-03-23,Bug,High,True
18185,8696,2024-03-06,Billing,Medium,False
18186,8696,2023-06-17,Billing,Low,True
18187,8696,2024-08-08,Billing,Low,False
18188,8696,2024-02-23,Bug,Low,False
18189,8697,2022-10-19,Bug,Low,False
18190,8697,2022-11-05,Feature Request,Low,False
18191,8697,2022-11-02,Billing,Low,True
18192,8697,2022-10-27,Technical,Medium,True
18193,8697,2022-11-13,Billing,Medium,False
18194,8697,2022-11-13,Technical,Low,False
18195,8697,2022-11-08,Feature Request,Medium,True
18196,8697,2022-11-10,Feature Request,High,False
18197,8697,2022-11-14,Technical,High,True
18198,8697,2022-11-10,Technical,Low,False
18199,8698,2024-09-19,Feature Request,Medium,False
18200,8698,2023-09-28,Billing,Low,True
18201,8700,2023-08-09,Bug,Low,False
18202,8700,2023-08-14,Technical,Low,True
18203,8700,2024-02-08,Feature Request,High,False
18204,8700,2024-04-30,Billing,Low,True
18205,8701,2024-06-15,Technical,Medium,True
18206,8701,2023-12-29,Feature Request,Medium,True
18207,8701,2023-01-18,Billing,High,True
18208,8702,2020-12-19,Bug,Low,False
18209,8702,2021-01-06,Bug,Low,True
18210,8702,2021-05-22,Billing,Medium,True
18211,8703,2024-07-21,Billing,Medium,False
18212,8703,2024-09-11,Feature Request,Medium,False
18213,8703,2023-05-23,Technical,High,True
18214,8703,2024-08-29,Feature Request,Low,True
18215,8706,2023-10-10,Bug,High,False
18216,8706,2023-06-24,Technical,Low,False
18217,8707,2024-05-28,Technical,Medium,False
18218,8707,2024-11-06,Bug,High,True
18219,8708,2024-05-30,Billing,Low,False
18220,8708,2024-07-05,Technical,Medium,True
18221,8708,2024-10-16,Bug,Low,False
18222,8710,2024-02-23,Billing,Medium,False
18223,8710,2023-03-12,Feature Request,High,False
18224,8710,2024-02-08,Bug,Low,False
18225,8710,2023-08-31,Technical,High,False
18226,8711,2023-11-13,Technical,Low,False
18227,8711,2024-11-18,Technical,Low,True
18228,8712,2023-03-27,Billing,High,True
18229,8713,2023-10-24,Feature Request,High,True
18230,8713,2024-03-10,Billing,High,True
18231,8713,2024-05-15,Bug,High,True
18232,8713,2024-07-29,Bug,Medium,False
18233,8715,2021-05-03,Bug,High,False
18234,8715,2022-11-15,Technical,Low,False
18235,8716,2022-08-23,Bug,Low,False
18236,8716,2022-11-26,Feature Request,Medium,True
18237,8716,2024-04-27,Billing,Low,False
18238,8716,2023-07-31,Feature Request,High,False
18239,8717,2024-10-25,Feature Request,High,True
18240,8717,2024-08-27,Billing,Low,True
18241,8717,2024-08-04,Technical,High,True
18242,8718,2024-02-25,Bug,Low,True
18243,8718,2024-02-29,Feature Request,Medium,False
18244,8718,2023-11-01,Billing,Low,True
18245,8719,2023-01-21,Bug,Medium,False
18246,8719,2023-10-21,Bug,High,True
18247,8719,2024-11-23,Technical,Medium,True
18248,8719,2022-09-26,Bug,Medium,True
18249,8720,2024-02-09,Feature Request,High,True
18250,8720,2021-10-12,Billing,Low,True
18251,8720,2023-05-29,Technical,High,True
18252,8720,2022-06-02,Billing,Medium,False
18253,8721,2023-05-28,Bug,Low,True
18254,8722,2021-02-19,Bug,Low,True
18255,8722,2021-03-04,Bug,High,False
18256,8722,2021-03-06,Billing,Low,True
18257,8722,2021-02-24,Billing,Medium,True
18258,8722,2021-02-20,Technical,Low,False
18259,8722,2021-03-09,Technical,High,False
18260,8722,2021-03-15,Bug,Medium,True
18261,8722,2021-03-09,Billing,Medium,True
18262,8722,2021-03-04,Technical,Low,True
18263,8723,2023-05-24,Feature Request,High,True
18264,8723,2022-03-13,Billing,Medium,True
18265,8723,2021-05-20,Billing,High,True
18266,8723,2022-05-30,Bug,Low,True
18267,8724,2024-12-05,Bug,High,True
18268,8724,2024-08-04,Bug,Medium,True
18269,8724,2024-08-02,Billing,High,True
18270,8725,2022-04-29,Feature Request,High,True
18271,8725,2024-09-12,Feature Request,High,False
18272,8726,2022-06-02,Technical,Medium,False
18273,8726,2024-03-22,Billing,High,True
18274,8726,2023-12-13,Feature Request,Medium,True
18275,8727,2022-09-21,Billing,High,False
18276,8728,2022-05-05,Technical,High,False
18277,8728,2022-05-13,Billing,Medium,False
18278,8728,2022-05-03,Billing,Medium,False
18279,8729,2024-01-18,Bug,Medium,False
18280,8730,2023-09-05,Feature Request,Medium,False
18281,8731,2023-04-05,Feature Request,High,False
18282,8731,2022-12-15,Feature Request,Medium,False
18283,8733,2024-11-14,Billing,Low,True
18284,8733,2024-06-30,Feature Request,High,True
18285,8733,2024-04-11,Billing,Low,True
18286,8735,2022-11-07,Technical,Low,False
18287,8735,2020-04-09,Bug,Low,False
18288,8735,2021-02-06,Bug,Medium,True
18289,8735,2023-03-28,Technical,Low,True
18290,8736,2022-08-28,Bug,Low,False
18291,8736,2024-01-23,Billing,High,True
18292,8737,2024-10-09,Billing,Low,False
18293,8737,2023-11-14,Bug,High,False
18294,8738,2024-02-05,Technical,Low,True
18295,8738,2023-07-09,Feature Request,Low,True
18296,8738,2023-08-31,Feature Request,Medium,False
18297,8738,2021-08-22,Bug,Medium,True
18298,8739,2023-02-14,Bug,Medium,True
18299,8740,2024-10-08,Feature Request,Low,True
18300,8741,2021-04-14,Bug,Medium,False
18301,8742,2024-08-14,Bug,Low,False
18302,8742,2024-01-07,Billing,Medium,True
18303,8742,2023-04-29,Billing,Medium,False
18304,8742,2023-11-13,Billing,Low,False
18305,8743,2024-10-17,Technical,High,True
18306,8743,2021-10-19,Technical,Medium,True
18307,8743,2024-04-14,Bug,Low,True
18308,8743,2023-09-22,Bug,High,False
18309,8744,2020-12-06,Billing,Low,False
18310,8744,2024-03-01,Billing,High,True
18311,8744,2021-03-27,Billing,Medium,False
18312,8744,2022-09-13,Feature Request,High,False
18313,8745,2021-10-06,Feature Request,Medium,True
18314,8745,2021-12-04,Bug,Low,True
18315,8745,2024-07-27,Bug,Low,False
18316,8746,2023-05-07,Technical,Low,False
18317,8746,2023-09-11,Feature Request,Low,True
18318,8747,2021-10-30,Bug,Low,True
18319,8747,2022-02-06,Feature Request,High,False
18320,8748,2022-10-02,Billing,Low,True
18321,8748,2023-01-24,Technical,Medium,False
18322,8748,2023-08-14,Technical,High,True
18323,8749,2021-12-19,Technical,Low,False
18324,8749,2024-02-11,Billing,Medium,False
18325,8750,2021-11-29,Billing,Low,False
18326,8750,2020-09-04,Bug,High,False
18327,8752,2022-01-28,Billing,Medium,False
18328,8752,2021-11-09,Technical,High,False
18329,8752,2021-12-07,Feature Request,High,True
18330,8753,2023-03-27,Technical,Medium,False
18331,8754,2023-08-29,Feature Request,Medium,False
18332,8755,2024-05-15,Feature Request,High,False
18333,8756,2024-01-10,Bug,High,True
18334,8757,2024-04-16,Feature Request,Medium,False
18335,8758,2023-11-04,Feature Request,Low,True
18336,8759,2024-09-19,Bug,Low,False
18337,8759,2024-07-25,Technical,Low,True
18338,8760,2024-04-22,Bug,High,True
18339,8761,2024-01-30,Bug,High,False
18340,8761,2024-03-18,Billing,High,False
18341,8763,2024-10-17,Technical,High,False
18342,8764,2024-01-26,Billing,Medium,True
18343,8764,2023-11-19,Technical,High,True
18344,8764,2024-01-03,Technical,Medium,True
18345,8764,2023-09-05,Feature Request,Low,True
18346,8765,2021-10-30,Feature Request,Medium,False
18347,8765,2023-06-16,Bug,Low,True
18348,8765,2021-05-31,Feature Request,Low,False
18349,8765,2024-10-09,Technical,High,True
18350,8767,2024-02-24,Bug,Medium,False
18351,8767,2023-04-05,Bug,Medium,True
18352,8769,2024-08-13,Billing,Medium,False
18353,8770,2023-11-07,Bug,High,False
18354,8770,2023-10-08,Billing,Low,False
18355,8772,2024-11-05,Technical,High,True
18356,8772,2024-05-02,Technical,High,True
18357,8772,2024-06-11,Technical,Low,False
18358,8775,2023-03-13,Bug,High,False
18359,8775,2023-05-13,Feature Request,Medium,False
18360,8775,2024-03-23,Feature Request,Medium,True
18361,8775,2020-09-04,Bug,Medium,True
18362,8776,2021-10-11,Feature Request,High,True
18363,8776,2022-02-23,Bug,Low,True
18364,8780,2024-01-12,Technical,Medium,True
18365,8780,2023-04-13,Billing,High,True
18366,8781,2023-07-30,Billing,Medium,True
18367,8781,2023-08-06,Billing,High,False
18368,8781,2023-07-27,Bug,Low,False
18369,8781,2023-08-19,Bug,High,True
18370,8781,2023-07-16,Feature Request,High,True
18371,8782,2021-11-18,Feature Request,High,False
18372,8783,2022-02-07,Billing,High,False
18373,8786,2023-01-09,Technical,Medium,True
18374,8786,2022-08-03,Technical,Low,True
18375,8786,2021-12-08,Feature Request,Medium,False
18376,8791,2022-08-01,Billing,Medium,False
18377,8791,2023-01-08,Feature Request,Medium,True
18378,8792,2024-01-02,Billing,High,True
18379,8792,2022-02-07,Technical,Medium,False
18380,8792,2022-03-11,Technical,High,False
18381,8793,2024-09-04,Bug,High,False
18382,8793,2024-08-25,Technical,Low,False
18383,8794,2024-09-20,Technical,Low,False
18384,8795,2023-09-08,Feature Request,High,False
18385,8796,2022-06-11,Technical,Medium,True
18386,8796,2024-11-24,Bug,High,True
18387,8796,2023-07-30,Bug,Low,False
18388,8797,2021-09-08,Bug,High,True
18389,8797,2021-08-29,Feature Request,Low,False
18390,8797,2021-08-23,Technical,Low,False
18391,8797,2021-09-21,Billing,Medium,True
18392,8797,2021-09-01,Bug,High,True
18393,8797,2021-09-13,Billing,High,False
18394,8797,2021-08-19,Feature Request,Low,True
18395,8797,2021-08-06,Bug,Low,False
18396,8797,2021-08-08,Technical,Medium,True
18397,8797,2021-09-03,Feature Request,High,True
18398,8799,2024-03-08,Feature Request,Medium,True
18399,8799,2024-05-03,Feature Request,Medium,True
18400,8799,2024-05-03,Bug,Medium,False
18401,8801,2024-08-30,Billing,Medium,False
18402,8801,2024-02-01,Billing,Low,True
18403,8801,2023-12-14,Bug,High,True
18404,8801,2023-11-02,Feature Request,High,True
18405,8802,2023-11-20,Technical,High,True
18406,8802,2024-04-07,Technical,Low,False
18407,8804,2023-02-18,Technical,Low,False
18408,8804,2020-04-20,Feature Request,Low,True
18409,8806,2024-05-12,Feature Request,Low,True
18410,8806,2023-12-17,Feature Request,Low,True
18411,8806,2023-08-19,Bug,Low,True
18412,8808,2024-09-01,Billing,High,True
18413,8808,2024-12-09,Bug,Medium,False
18414,8812,2024-02-04,Billing,High,False
18415,8812,2024-06-26,Billing,Medium,False
18416,8813,2022-07-14,Billing,High,False
18417,8813,2024-08-04,Feature Request,High,False
18418,8813,2022-02-12,Bug,High,False
18419,8814,2023-10-15,Feature Request,High,True
18420,8814,2024-05-06,Bug,Low,True
18421,8814,2024-04-15,Billing,High,True
18422,8816,2021-02-20,Technical,High,False
18423,8816,2023-12-31,Technical,High,False
18424,8816,2022-04-17,Feature Request,Medium,False
18425,8816,2021-04-28,Billing,Medium,False
18426,8817,2023-05-27,Billing,High,True
18427,8817,2023-05-13,Billing,High,False
18428,8817,2023-02-18,Billing,Medium,False
18429,8818,2024-08-20,Technical,Low,False
18430,8819,2024-03-20,Bug,Medium,True
18431,8819,2024-01-02,Billing,Low,True
18432,8819,2024-05-24,Bug,Low,True
18433,8820,2024-07-17,Technical,Medium,True
18434,8821,2022-05-05,Feature Request,Medium,True
18435,8821,2022-04-06,Feature Request,Medium,True
18436,8821,2022-04-21,Bug,Medium,True
18437,8821,2022-06-12,Technical,High,True
18438,8821,2022-03-28,Technical,Medium,True
18439,8822,2024-07-02,Billing,High,True
18440,8822,2024-10-08,Technical,Medium,False
18441,8823,2023-12-19,Bug,Low,True
18442,8824,2023-04-20,Billing,Medium,False
18443,8824,2023-05-18,Feature Request,Low,False
18444,8824,2022-10-31,Bug,Medium,True
18445,8824,2022-09-06,Technical,High,True
18446,8825,2024-10-16,Feature Request,Low,True
18447,8825,2024-06-17,Billing,Low,True
18448,8827,2024-02-21,Bug,Low,False
18449,8827,2023-12-18,Technical,High,True
18450,8827,2021-11-12,Bug,Low,False
18451,8827,2022-08-27,Billing,Medium,False
18452,8828,2023-01-09,Bug,Low,True
18453,8828,2023-05-19,Feature Request,Low,False
18454,8829,2024-01-25,Billing,High,True
18455,8829,2024-08-16,Billing,Low,False
18456,8829,2024-08-31,Bug,Medium,True
18457,8830,2023-01-21,Technical,High,False
18458,8830,2022-12-25,Technical,Low,False
18459,8830,2024-09-04,Bug,Medium,False
18460,8830,2021-04-08,Bug,Low,False
18461,8831,2024-08-06,Technical,High,True
18462,8832,2024-02-03,Billing,Medium,False
18463,8832,2022-09-20,Technical,Low,True
18464,8832,2023-05-16,Bug,Low,True
18465,8833,2024-03-22,Technical,Medium,False
18466,8833,2024-09-22,Billing,High,False
18467,8833,2024-02-15,Billing,Medium,True
18468,8833,2024-11-13,Billing,Low,True
18469,8834,2024-05-24,Technical,High,True
18470,8834,2023-03-04,Bug,Low,True
18471,8834,2022-10-06,Bug,High,True
18472,8834,2023-09-25,Bug,High,False
18473,8835,2023-04-15,Billing,Low,True
18474,8835,2023-04-28,Technical,Low,False
18475,8835,2023-05-19,Feature Request,Low,True
18476,8835,2023-04-05,Bug,Low,False
18477,8836,2022-08-11,Bug,Medium,False
18478,8836,2023-01-03,Technical,Medium,True
18479,8837,2022-02-13,Billing,High,False
18480,8837,2021-12-06,Bug,Medium,False
18481,8838,2024-03-05,Technical,Medium,True
18482,8838,2023-10-12,Feature Request,Low,False
18483,8839,2024-01-29,Bug,High,True
18484,8839,2024-03-08,Technical,High,True
18485,8840,2024-06-19,Feature Request,Low,False
18486,8840,2024-06-26,Billing,Medium,True
18487,8840,2024-08-11,Feature Request,High,False
18488,8841,2023-02-03,Billing,High,True
18489,8841,2024-07-03,Bug,Low,True
18490,8841,2022-10-14,Bug,Medium,False
18491,8842,2022-12-22,Feature Request,High,True
18492,8842,2023-06-25,Technical,High,False
18493,8843,2024-07-09,Feature Request,Low,True
18494,8843,2024-06-03,Billing,Low,False
18495,8843,2023-12-11,Feature Request,Medium,True
18496,8844,2022-03-18,Billing,Low,True
18497,8844,2023-11-12,Feature Request,High,False
18498,8844,2022-01-09,Feature Request,Low,False
18499,8844,2023-03-21,Bug,High,True
18500,8845,2024-03-06,Feature Request,Medium,False
18501,8847,2023-01-14,Billing,Low,True
18502,8847,2023-12-12,Bug,Low,True
18503,8849,2022-07-02,Technical,High,False
18504,8849,2022-04-27,Feature Request,Medium,False
18505,8850,2024-03-20,Bug,High,True
18506,8850,2021-03-18,Technical,High,False
18507,8850,2023-06-06,Bug,Medium,False
18508,8850,2022-11-04,Bug,High,False
18509,8851,2024-02-15,Bug,Medium,True
18510,8851,2024-08-21,Billing,Low,True
18511,8851,2024-04-21,Bug,Medium,True
18512,8851,2024-04-19,Bug,Medium,True
18513,8852,2020-03-02,Technical,Medium,True
18514,8852,2021-03-28,Bug,High,False
18515,8852,2023-06-29,Bug,Low,True
18516,8852,2022-11-03,Feature Request,Low,True
18517,8853,2024-02-17,Bug,Low,True
18518,8853,2024-02-22,Bug,Medium,True
18519,8854,2024-01-28,Billing,Medium,False
18520,8854,2021-12-24,Bug,Medium,False
18521,8854,2023-07-06,Billing,Low,True
18522,8854,2023-07-27,Bug,Medium,False
18523,8855,2024-10-16,Billing,High,True
18524,8855,2024-10-01,Billing,Medium,True
18525,8855,2024-04-13,Billing,High,False
18526,8856,2023-10-19,Technical,High,True
18527,8856,2023-06-01,Feature Request,High,False
18528,8856,2024-06-24,Feature Request,High,False
18529,8856,2023-07-02,Bug,Low,True
18530,8858,2024-09-06,Billing,High,True
18531,8859,2023-04-29,Feature Request,High,False
18532,8860,2024-06-13,Technical,High,False
18533,8860,2024-08-15,Bug,High,False
18534,8860,2024-06-14,Billing,Low,True
18535,8860,2024-06-05,Feature Request,High,True
18536,8861,2024-11-24,Technical,High,False
18537,8861,2023-02-26,Bug,Low,False
18538,8861,2022-12-17,Feature Request,High,True
18539,8862,2023-10-23,Technical,Medium,False
18540,8862,2024-01-20,Technical,Medium,True
18541,8862,2020-03-29,Technical,Low,False
18542,8863,2022-06-17,Bug,Low,True
18543,8863,2022-08-06,Billing,Medium,True
18544,8865,2024-05-04,Bug,High,True
18545,8866,2023-12-02,Bug,Low,False
18546,8866,2022-03-01,Bug,Medium,False
18547,8866,2024-07-09,Feature Request,High,True
18548,8869,2024-01-01,Bug,Medium,False
18549,8869,2024-08-28,Bug,High,True
18550,8869,2024-03-22,Bug,Low,False
18551,8870,2024-11-05,Billing,Low,True
18552,8870,2024-11-28,Feature Request,High,False
18553,8871,2024-09-13,Billing,Low,True
18554,8871,2021-02-07,Billing,Low,True
18555,8871,2024-03-01,Feature Request,Low,True
18556,8872,2024-04-01,Bug,Medium,False
18557,8872,2024-05-11,Feature Request,High,False
18558,8872,2023-02-02,Technical,High,True
18559,8873,2024-01-03,Technical,Low,False
18560,8873,2022-10-20,Bug,Medium,False
18561,8873,2024-11-16,Feature Request,High,True
18562,8873,2023-09-14,Billing,Low,True
18563,8874,2022-12-18,Technical,Low,False
18564,8874,2024-03-28,Bug,High,False
18565,8874,2022-01-25,Billing,High,False
18566,8874,2021-12-26,Feature Request,High,True
18567,8877,2023-12-18,Technical,High,False
18568,8877,2024-02-18,Billing,Medium,False
18569,8877,2024-03-22,Technical,High,True
18570,8880,2023-08-03,Billing,Low,False
18571,8880,2024-01-07,Bug,Low,True
18572,8881,2024-01-03,Bug,Medium,True
18573,8881,2024-08-14,Technical,High,False
18574,8882,2021-05-04,Bug,Low,True
18575,8882,2024-04-19,Feature Request,Medium,False
18576,8882,2022-12-10,Technical,Medium,False
18577,8883,2023-10-10,Feature Request,High,False
18578,8883,2024-03-19,Bug,High,True
18579,8883,2024-03-06,Bug,High,True
18580,8883,2024-01-05,Feature Request,Low,False
18581,8885,2024-03-28,Technical,Medium,True
18582,8885,2024-06-21,Bug,High,True
18583,8885,2024-01-15,Bug,High,False
18584,8886,2024-01-19,Billing,Low,False
18585,8887,2024-10-21,Feature Request,Medium,False
18586,8887,2024-09-14,Feature Request,Low,False
18587,8888,2021-05-23,Billing,Low,True
18588,8889,2023-03-31,Technical,High,False
18589,8889,2023-02-15,Billing,Low,True
18590,8889,2024-06-01,Technical,Medium,False
18591,8889,2024-06-16,Technical,High,False
18592,8890,2024-05-10,Technical,Low,True
18593,8891,2023-10-19,Bug,Medium,True
18594,8891,2023-11-03,Billing,High,False
18595,8892,2023-11-12,Bug,High,False
18596,8892,2024-04-03,Feature Request,Medium,False
18597,8892,2023-09-21,Billing,Medium,True
18598,8892,2024-07-06,Feature Request,Medium,True
18599,8893,2020-11-22,Billing,Low,False
18600,8893,2020-11-12,Feature Request,High,False
18601,8893,2020-08-17,Technical,Low,True
18602,8894,2024-08-16,Bug,High,True
18603,8894,2023-01-15,Billing,High,True
18604,8894,2022-09-01,Technical,Medium,True
18605,8894,2021-07-26,Billing,High,True
18606,8895,2023-02-14,Bug,Medium,True
18607,8895,2023-06-22,Bug,Medium,True
18608,8895,2023-05-03,Feature Request,Low,True
18609,8895,2023-03-04,Bug,Low,True
18610,8896,2023-06-30,Feature Request,Low,True
18611,8896,2023-07-06,Feature Request,High,False
18612,8896,2023-06-08,Billing,Medium,False
18613,8896,2023-05-27,Billing,Low,True
18614,8896,2023-05-22,Technical,High,False
18615,8897,2021-12-02,Feature Request,Low,True
18616,8897,2024-11-20,Bug,Low,False
18617,8897,2023-12-04,Billing,High,False
18618,8898,2024-04-24,Billing,Medium,False
18619,8898,2023-08-07,Bug,Medium,True
18620,8900,2024-08-26,Technical,High,True
18621,8900,2023-04-20,Feature Request,Low,True
18622,8901,2022-04-13,Billing,Medium,True
18623,8901,2023-07-27,Technical,Low,True
18624,8901,2023-10-14,Billing,High,True
18625,8901,2021-12-16,Technical,Medium,False
18626,8902,2023-07-24,Bug,High,True
18627,8902,2023-08-15,Feature Request,Low,True
18628,8902,2023-07-16,Bug,High,True
18629,8902,2024-08-15,Technical,High,True
18630,8904,2023-02-07,Bug,Medium,True
18631,8904,2023-05-15,Feature Request,Low,False
18632,8905,2022-06-25,Billing,High,True
18633,8905,2023-05-27,Bug,Medium,True
18634,8906,2024-06-14,Bug,Medium,False
18635,8910,2022-01-29,Feature Request,High,False
18636,8910,2022-01-05,Billing,Low,True
18637,8911,2024-04-02,Bug,Low,True
18638,8912,2020-03-23,Bug,High,False
18639,8912,2020-04-26,Feature Request,Low,True
18640,8912,2020-03-19,Feature Request,High,False
